site_name,PLOT,year,spp,phenophase,day,June_at,July_at
ZACKENBERG,Sax1,1996,SAXOPP,Flower,161,1.900833333,5.843682796
ZACKENBERG,Sax2,1996,SAXOPP,Flower,155,1.900833333,5.843682796
ZACKENBERG,Sax3,1996,SAXOPP,Flower,161,1.900833333,5.843682796
ZACKENBERG,Sal1,1996,SALARC,Flower,155,1.900833333,5.843682796
ZACKENBERG,Sal2,1996,SALARC,Flower,168,1.900833333,5.843682796
ZACKENBERG,Sal3,1996,SALARC,Flower,168,1.900833333,5.843682796
ZACKENBERG,Sal4,1996,SALARC,Flower,182,1.900833333,5.843682796
ZACKENBERG,Sil1,1996,SILACA,Flower,168,1.900833333,5.843682796
ZACKENBERG,Sil2,1996,SILACA,Flower,168,1.900833333,5.843682796
ZACKENBERG,Sil3,1996,SILACA,Flower,176,1.900833333,5.843682796
ZACKENBERG,Sil4,1996,SILACA,Flower,203,1.900833333,5.843682796
ZACKENBERG,Dry1,1996,DRYOCT,Flower,168,1.900833333,5.843682796
ZACKENBERG,Dry2,1996,DRYOCT,Flower,203,1.900833333,5.843682796
ZACKENBERG,Dry3,1996,DRYOCT,Flower,182,1.900833333,5.843682796
ZACKENBERG,Dry4,1996,DRYOCT,Flower,168,1.900833333,5.843682796
ZACKENBERG,Dry5,1996,DRYOCT,Flower,175,1.900833333,5.843682796
ZACKENBERG,Dry6,1996,DRYOCT,Flower,196,1.900833333,5.843682796
ZACKENBERG,Cas1,1996,CASTET,Flower,175,1.900833333,5.843682796
ZACKENBERG,Cas2,1996,CASTET,Flower,182,1.900833333,5.843682796
ZACKENBERG,Cas3,1996,CASTET,Flower,189,1.900833333,5.843682796
ZACKENBERG,Cas4,1996,CASTET,Flower,189,1.900833333,5.843682796
ZACKENBERG,Pap1,1996,PAPRAD,Flower,189,1.900833333,5.843682796
ZACKENBERG,Pap2,1996,PAPRAD,Flower,196,1.900833333,5.843682796
ZACKENBERG,Pap3,1996,PAPRAD,Flower,196,1.900833333,5.843682796
ZACKENBERG,Pap4,1996,PAPRAD,Flower,196,1.900833333,5.843682796
ZACKENBERG,Sax1,1997,SAXOPP,Flower,147,2.236574746,3.725134409
ZACKENBERG,Sax2,1997,SAXOPP,Flower,154,2.236574746,3.725134409
ZACKENBERG,Sax3,1997,SAXOPP,Flower,147,2.236574746,3.725134409
ZACKENBERG,Sal1,1997,SALARC,Flower,154,2.236574746,3.725134409
ZACKENBERG,Sal2,1997,SALARC,Flower,182,2.236574746,3.725134409
ZACKENBERG,Sal3,1997,SALARC,Flower,175,2.236574746,3.725134409
ZACKENBERG,Sal4,1997,SALARC,Flower,168,2.236574746,3.725134409
ZACKENBERG,Sil1,1997,SILACA,Flower,168,2.236574746,3.725134409
ZACKENBERG,Sil2,1997,SILACA,Flower,168,2.236574746,3.725134409
ZACKENBERG,Sil3,1997,SILACA,Flower,168,2.236574746,3.725134409
ZACKENBERG,Sil4,1997,SILACA,Flower,210,2.236574746,3.725134409
ZACKENBERG,Dry1,1997,DRYOCT,Flower,168,2.236574746,3.725134409
ZACKENBERG,Dry2,1997,DRYOCT,Flower,210,2.236574746,3.725134409
ZACKENBERG,Dry3,1997,DRYOCT,Flower,168,2.236574746,3.725134409
ZACKENBERG,Dry4,1997,DRYOCT,Flower,182,2.236574746,3.725134409
ZACKENBERG,Dry5,1997,DRYOCT,Flower,182,2.236574746,3.725134409
ZACKENBERG,Dry6,1997,DRYOCT,Flower,217,2.236574746,3.725134409
ZACKENBERG,Cas1,1997,CASTET,Flower,182,2.236574746,3.725134409
ZACKENBERG,Cas2,1997,CASTET,Flower,196,2.236574746,3.725134409
ZACKENBERG,Cas3,1997,CASTET,Flower,196,2.236574746,3.725134409
ZACKENBERG,Cas4,1997,CASTET,Flower,196,2.236574746,3.725134409
ZACKENBERG,Cas6,1997,CASTET,Flower,205,2.236574746,3.725134409
ZACKENBERG,Pap1,1997,PAPRAD,Flower,196,2.236574746,3.725134409
ZACKENBERG,Pap2,1997,PAPRAD,Flower,189,2.236574746,3.725134409
ZACKENBERG,Pap3,1997,PAPRAD,Flower,196,2.236574746,3.725134409
ZACKENBERG,Pap4,1997,PAPRAD,Flower,210,2.236574746,3.725134409
ZACKENBERG,Sax1,1998,SAXOPP,Flower,154,0.903611111,4.680972222
ZACKENBERG,Sax2,1998,SAXOPP,Flower,161,0.903611111,4.680972222
ZACKENBERG,Sax3,1998,SAXOPP,Flower,161,0.903611111,4.680972222
ZACKENBERG,Sal1,1998,SALARC,Flower,161,0.903611111,4.680972222
ZACKENBERG,Sal2,1998,SALARC,Flower,189,0.903611111,4.680972222
ZACKENBERG,Sal3,1998,SALARC,Flower,182,0.903611111,4.680972222
ZACKENBERG,Sal4,1998,SALARC,Flower,182,0.903611111,4.680972222
ZACKENBERG,Sil1,1998,SILACA,Flower,175,0.903611111,4.680972222
ZACKENBERG,Sil2,1998,SILACA,Flower,182,0.903611111,4.680972222
ZACKENBERG,Sil3,1998,SILACA,Flower,175,0.903611111,4.680972222
ZACKENBERG,Sil4,1998,SILACA,Flower,224,0.903611111,4.680972222
ZACKENBERG,Dry1,1998,DRYOCT,Flower,175,0.903611111,4.680972222
ZACKENBERG,Dry2,1998,DRYOCT,Flower,217,0.903611111,4.680972222
ZACKENBERG,Dry3,1998,DRYOCT,Flower,189,0.903611111,4.680972222
ZACKENBERG,Dry4,1998,DRYOCT,Flower,189,0.903611111,4.680972222
ZACKENBERG,Dry5,1998,DRYOCT,Flower,182,0.903611111,4.680972222
ZACKENBERG,Dry6,1998,DRYOCT,Flower,217,0.903611111,4.680972222
ZACKENBERG,Dry7,1998,DRYOCT,Flower,179,0.903611111,4.680972222
ZACKENBERG,Dry8,1998,DRYOCT,Flower,172,0.903611111,4.680972222
ZACKENBERG,Cas1,1998,CASTET,Flower,189,0.903611111,4.680972222
ZACKENBERG,Cas2,1998,CASTET,Flower,203,0.903611111,4.680972222
ZACKENBERG,Cas3,1998,CASTET,Flower,203,0.903611111,4.680972222
ZACKENBERG,Cas4,1998,CASTET,Flower,203,0.903611111,4.680972222
ZACKENBERG,Cas5,1998,CASTET,Flower,201,0.903611111,4.680972222
ZACKENBERG,Cas6,1998,CASTET,Flower,212,0.903611111,4.680972222
ZACKENBERG,Pap1,1998,PAPRAD,Flower,203,0.903611111,4.680972222
ZACKENBERG,Pap2,1998,PAPRAD,Flower,203,0.903611111,4.680972222
ZACKENBERG,Pap3,1998,PAPRAD,Flower,196,0.903611111,4.680972222
ZACKENBERG,Pap4,1998,PAPRAD,Flower,224,0.903611111,4.680972222
ZACKENBERG,Sax1,1999,SAXOPP,Flower,154,1.533055556,6.219354839
ZACKENBERG,Sax2,1999,SAXOPP,Flower,161,1.533055556,6.219354839
ZACKENBERG,Sax3,1999,SAXOPP,Flower,161,1.533055556,6.219354839
ZACKENBERG,Sal1,1999,SALARC,Flower,168,1.533055556,6.219354839
ZACKENBERG,Sal2,1999,SALARC,Flower,189,1.533055556,6.219354839
ZACKENBERG,Sal3,1999,SALARC,Flower,189,1.533055556,6.219354839
ZACKENBERG,Sal4,1999,SALARC,Flower,182,1.533055556,6.219354839
ZACKENBERG,Sil1,1999,SILACA,Flower,175,1.533055556,6.219354839
ZACKENBERG,Sil2,1999,SILACA,Flower,175,1.533055556,6.219354839
ZACKENBERG,Sil3,1999,SILACA,Flower,182,1.533055556,6.219354839
ZACKENBERG,Sil4,1999,SILACA,Flower,224,1.533055556,6.219354839
ZACKENBERG,Dry1,1999,DRYOCT,Flower,182,1.533055556,6.219354839
ZACKENBERG,Dry2,1999,DRYOCT,Flower,224,1.533055556,6.219354839
ZACKENBERG,Dry3,1999,DRYOCT,Flower,189,1.533055556,6.219354839
ZACKENBERG,Dry4,1999,DRYOCT,Flower,196,1.533055556,6.219354839
ZACKENBERG,Dry5,1999,DRYOCT,Flower,189,1.533055556,6.219354839
ZACKENBERG,Dry6,1999,DRYOCT,Flower,224,1.533055556,6.219354839
ZACKENBERG,Dry7,1999,DRYOCT,Flower,198,1.533055556,6.219354839
ZACKENBERG,Dry8,1999,DRYOCT,Flower,198,1.533055556,6.219354839
ZACKENBERG,Cas1,1999,CASTET,Flower,196,1.533055556,6.219354839
ZACKENBERG,Cas2,1999,CASTET,Flower,210,1.533055556,6.219354839
ZACKENBERG,Cas3,1999,CASTET,Flower,210,1.533055556,6.219354839
ZACKENBERG,Cas4,1999,CASTET,Flower,210,1.533055556,6.219354839
ZACKENBERG,Cas5,1999,CASTET,Flower,198,1.533055556,6.219354839
ZACKENBERG,Pap1,1999,PAPRAD,Flower,210,1.533055556,6.219354839
ZACKENBERG,Pap2,1999,PAPRAD,Flower,210,1.533055556,6.219354839
ZACKENBERG,Pap3,1999,PAPRAD,Flower,210,1.533055556,6.219354839
ZACKENBERG,Pap4,1999,PAPRAD,Flower,224,1.533055556,6.219354839
ZACKENBERG,Sax1,2000,SAXOPP,Flower,154,1.947777778,5.309139785
ZACKENBERG,Sax2,2000,SAXOPP,Flower,161,1.947777778,5.309139785
ZACKENBERG,Sax3,2000,SAXOPP,Flower,161,1.947777778,5.309139785
ZACKENBERG,Sal1,2000,SALARC,Flower,161,1.947777778,5.309139785
ZACKENBERG,Sal2,2000,SALARC,Flower,182,1.947777778,5.309139785
ZACKENBERG,Sal3,2000,SALARC,Flower,161,1.947777778,5.309139785
ZACKENBERG,Sal4,2000,SALARC,Flower,168,1.947777778,5.309139785
ZACKENBERG,Sil1,2000,SILACA,Flower,175,1.947777778,5.309139785
ZACKENBERG,Sil2,2000,SILACA,Flower,182,1.947777778,5.309139785
ZACKENBERG,Sil3,2000,SILACA,Flower,175,1.947777778,5.309139785
ZACKENBERG,Sil4,2000,SILACA,Flower,203,1.947777778,5.309139785
ZACKENBERG,Dry1,2000,DRYOCT,Flower,175,1.947777778,5.309139785
ZACKENBERG,Dry2,2000,DRYOCT,Flower,195,1.947777778,5.309139785
ZACKENBERG,Dry3,2000,DRYOCT,Flower,175,1.947777778,5.309139785
ZACKENBERG,Dry4,2000,DRYOCT,Flower,175,1.947777778,5.309139785
ZACKENBERG,Dry5,2000,DRYOCT,Flower,175,1.947777778,5.309139785
ZACKENBERG,Dry6,2000,DRYOCT,Flower,195,1.947777778,5.309139785
ZACKENBERG,Cas1,2000,CASTET,Flower,182,1.947777778,5.309139785
ZACKENBERG,Cas2,2000,CASTET,Flower,195,1.947777778,5.309139785
ZACKENBERG,Cas4,2000,CASTET,Flower,217,1.947777778,5.309139785
ZACKENBERG,Cas5,2000,CASTET,Flower,183,1.947777778,5.309139785
ZACKENBERG,Pap1,2000,PAPRAD,Flower,182,1.947777778,5.309139785
ZACKENBERG,Pap2,2000,PAPRAD,Flower,189,1.947777778,5.309139785
ZACKENBERG,Pap3,2000,PAPRAD,Flower,189,1.947777778,5.309139785
ZACKENBERG,Pap4,2000,PAPRAD,Flower,203,1.947777778,5.309139785
ZACKENBERG,Sax1,2001,SAXOPP,Flower,154,2.05375,4.909408602
ZACKENBERG,Sax2,2001,SAXOPP,Flower,154,2.05375,4.909408602
ZACKENBERG,Sax3,2001,SAXOPP,Flower,162,2.05375,4.909408602
ZACKENBERG,Sal1,2001,SALARC,Flower,162,2.05375,4.909408602
ZACKENBERG,Sal2,2001,SALARC,Flower,182,2.05375,4.909408602
ZACKENBERG,Sal3,2001,SALARC,Flower,169,2.05375,4.909408602
ZACKENBERG,Sal4,2001,SALARC,Flower,175,2.05375,4.909408602
ZACKENBERG,Sil1,2001,SILACA,Flower,169,2.05375,4.909408602
ZACKENBERG,Sil2,2001,SILACA,Flower,175,2.05375,4.909408602
ZACKENBERG,Sil3,2001,SILACA,Flower,182,2.05375,4.909408602
ZACKENBERG,Sil4,2001,SILACA,Flower,210,2.05375,4.909408602
ZACKENBERG,Dry1,2001,DRYOCT,Flower,169,2.05375,4.909408602
ZACKENBERG,Dry2,2001,DRYOCT,Flower,210,2.05375,4.909408602
ZACKENBERG,Dry3,2001,DRYOCT,Flower,182,2.05375,4.909408602
ZACKENBERG,Dry4,2001,DRYOCT,Flower,182,2.05375,4.909408602
ZACKENBERG,Dry5,2001,DRYOCT,Flower,182,2.05375,4.909408602
ZACKENBERG,Dry6,2001,DRYOCT,Flower,203,2.05375,4.909408602
ZACKENBERG,Cas1,2001,CASTET,Flower,182,2.05375,4.909408602
ZACKENBERG,Cas2,2001,CASTET,Flower,189,2.05375,4.909408602
ZACKENBERG,Cas3,2001,CASTET,Flower,189,2.05375,4.909408602
ZACKENBERG,Cas4,2001,CASTET,Flower,189,2.05375,4.909408602
ZACKENBERG,Pap1,2001,PAPRAD,Flower,189,2.05375,4.909408602
ZACKENBERG,Pap2,2001,PAPRAD,Flower,196,2.05375,4.909408602
ZACKENBERG,Pap3,2001,PAPRAD,Flower,196,2.05375,4.909408602
ZACKENBERG,Pap4,2001,PAPRAD,Flower,210,2.05375,4.909408602
ZACKENBERG,Sax1,2002,SAXOPP,Flower,151,2.633611111,5.669758065
ZACKENBERG,Sax2,2002,SAXOPP,Flower,154,2.633611111,5.669758065
ZACKENBERG,Sax3,2002,SAXOPP,Flower,154,2.633611111,5.669758065
ZACKENBERG,Sal1,2002,SALARC,Flower,161,2.633611111,5.669758065
ZACKENBERG,Sal2,2002,SALARC,Flower,175,2.633611111,5.669758065
ZACKENBERG,Sal3,2002,SALARC,Flower,161,2.633611111,5.669758065
ZACKENBERG,Sal4,2002,SALARC,Flower,168,2.633611111,5.669758065
ZACKENBERG,Sil1,2002,SILACA,Flower,168,2.633611111,5.669758065
ZACKENBERG,Sil2,2002,SILACA,Flower,175,2.633611111,5.669758065
ZACKENBERG,Sil3,2002,SILACA,Flower,168,2.633611111,5.669758065
ZACKENBERG,Sil4,2002,SILACA,Flower,203,2.633611111,5.669758065
ZACKENBERG,Dry1,2002,DRYOCT,Flower,168,2.633611111,5.669758065
ZACKENBERG,Dry2,2002,DRYOCT,Flower,203,2.633611111,5.669758065
ZACKENBERG,Dry3,2002,DRYOCT,Flower,182,2.633611111,5.669758065
ZACKENBERG,Dry4,2002,DRYOCT,Flower,182,2.633611111,5.669758065
ZACKENBERG,Dry5,2002,DRYOCT,Flower,175,2.633611111,5.669758065
ZACKENBERG,Dry6,2002,DRYOCT,Flower,203,2.633611111,5.669758065
ZACKENBERG,Cas1,2002,CASTET,Flower,182,2.633611111,5.669758065
ZACKENBERG,Cas2,2002,CASTET,Flower,189,2.633611111,5.669758065
ZACKENBERG,Cas3,2002,CASTET,Flower,189,2.633611111,5.669758065
ZACKENBERG,Cas4,2002,CASTET,Flower,189,2.633611111,5.669758065
ZACKENBERG,Pap1,2002,PAPRAD,Flower,189,2.633611111,5.669758065
ZACKENBERG,Pap2,2002,PAPRAD,Flower,189,2.633611111,5.669758065
ZACKENBERG,Pap3,2002,PAPRAD,Flower,189,2.633611111,5.669758065
ZACKENBERG,Pap4,2002,PAPRAD,Flower,210,2.633611111,5.669758065
ZACKENBERG,Sax1,2003,SAXOPP,Flower,161,2.208194444,7.653494624
ZACKENBERG,Sax2,2003,SAXOPP,Flower,161,2.208194444,7.653494624
ZACKENBERG,Sax3,2003,SAXOPP,Flower,168,2.208194444,7.653494624
ZACKENBERG,Sal1,2003,SALARC,Flower,168,2.208194444,7.653494624
ZACKENBERG,Sal2,2003,SALARC,Flower,175,2.208194444,7.653494624
ZACKENBERG,Sal3,2003,SALARC,Flower,161,2.208194444,7.653494624
ZACKENBERG,Sal4,2003,SALARC,Flower,175,2.208194444,7.653494624
ZACKENBERG,Sal7,2003,SALARC,Flower,189,2.208194444,7.653494624
ZACKENBERG,Sil1,2003,SILACA,Flower,182,2.208194444,7.653494624
ZACKENBERG,Sil2,2003,SILACA,Flower,175,2.208194444,7.653494624
ZACKENBERG,Sil3,2003,SILACA,Flower,175,2.208194444,7.653494624
ZACKENBERG,Sil4,2003,SILACA,Flower,196,2.208194444,7.653494624
ZACKENBERG,Dry1,2003,DRYOCT,Flower,182,2.208194444,7.653494624
ZACKENBERG,Dry2,2003,DRYOCT,Flower,196,2.208194444,7.653494624
ZACKENBERG,Dry3,2003,DRYOCT,Flower,182,2.208194444,7.653494624
ZACKENBERG,Dry4,2003,DRYOCT,Flower,168,2.208194444,7.653494624
ZACKENBERG,Dry5,2003,DRYOCT,Flower,175,2.208194444,7.653494624
ZACKENBERG,Dry6,2003,DRYOCT,Flower,189,2.208194444,7.653494624
ZACKENBERG,Cas1,2003,CASTET,Flower,175,2.208194444,7.653494624
ZACKENBERG,Cas2,2003,CASTET,Flower,182,2.208194444,7.653494624
ZACKENBERG,Cas3,2003,CASTET,Flower,182,2.208194444,7.653494624
ZACKENBERG,Cas4,2003,CASTET,Flower,182,2.208194444,7.653494624
ZACKENBERG,Pap1,2003,PAPRAD,Flower,182,2.208194444,7.653494624
ZACKENBERG,Pap2,2003,PAPRAD,Flower,189,2.208194444,7.653494624
ZACKENBERG,Pap3,2003,PAPRAD,Flower,189,2.208194444,7.653494624
ZACKENBERG,Pap4,2003,PAPRAD,Flower,196,2.208194444,7.653494624
ZACKENBERG,Sax1,2004,SAXOPP,Flower,153,2.466111111,7.168682796
ZACKENBERG,Sax2,2004,SAXOPP,Flower,153,2.466111111,7.168682796
ZACKENBERG,Sax3,2004,SAXOPP,Flower,153,2.466111111,7.168682796
ZACKENBERG,Sal1,2004,SALARC,Flower,154,2.466111111,7.168682796
ZACKENBERG,Sal2,2004,SALARC,Flower,170,2.466111111,7.168682796
ZACKENBERG,Sal3,2004,SALARC,Flower,154,2.466111111,7.168682796
ZACKENBERG,Sal4,2004,SALARC,Flower,168,2.466111111,7.168682796
ZACKENBERG,Sal5,2004,SALARC,Flower,175,2.466111111,7.168682796
ZACKENBERG,Sal6,2004,SALARC,Flower,182,2.466111111,7.168682796
ZACKENBERG,Sal7,2004,SALARC,Flower,189,2.466111111,7.168682796
ZACKENBERG,Sil1,2004,SILACA,Flower,168,2.466111111,7.168682796
ZACKENBERG,Sil2,2004,SILACA,Flower,168,2.466111111,7.168682796
ZACKENBERG,Sil3,2004,SILACA,Flower,168,2.466111111,7.168682796
ZACKENBERG,Sil4,2004,SILACA,Flower,189,2.466111111,7.168682796
ZACKENBERG,Dry1,2004,DRYOCT,Flower,168,2.466111111,7.168682796
ZACKENBERG,Dry2,2004,DRYOCT,Flower,196,2.466111111,7.168682796
ZACKENBERG,Dry3,2004,DRYOCT,Flower,175,2.466111111,7.168682796
ZACKENBERG,Dry4,2004,DRYOCT,Flower,168,2.466111111,7.168682796
ZACKENBERG,Dry5,2004,DRYOCT,Flower,161,2.466111111,7.168682796
ZACKENBERG,Dry6,2004,DRYOCT,Flower,197,2.466111111,7.168682796
ZACKENBERG,Cas1,2004,CASTET,Flower,175,2.466111111,7.168682796
ZACKENBERG,Cas2,2004,CASTET,Flower,182,2.466111111,7.168682796
ZACKENBERG,Cas3,2004,CASTET,Flower,182,2.466111111,7.168682796
ZACKENBERG,Cas4,2004,CASTET,Flower,182,2.466111111,7.168682796
ZACKENBERG,Pap1,2004,PAPRAD,Flower,189,2.466111111,7.168682796
ZACKENBERG,Pap2,2004,PAPRAD,Flower,189,2.466111111,7.168682796
ZACKENBERG,Pap3,2004,PAPRAD,Flower,182,2.466111111,7.168682796
ZACKENBERG,Pap4,2004,PAPRAD,Flower,197,2.466111111,7.168682796
ZACKENBERG,Sax1,2005,SAXOPP,Flower,147,2.711527778,6.928225806
ZACKENBERG,Sax2,2005,SAXOPP,Flower,147,2.711527778,6.928225806
ZACKENBERG,Sax3,2005,SAXOPP,Flower,147,2.711527778,6.928225806
ZACKENBERG,Sal1,2005,SALARC,Flower,155,2.711527778,6.928225806
ZACKENBERG,Sal2,2005,SALARC,Flower,168,2.711527778,6.928225806
ZACKENBERG,Sal3,2005,SALARC,Flower,155,2.711527778,6.928225806
ZACKENBERG,Sal4,2005,SALARC,Flower,161,2.711527778,6.928225806
ZACKENBERG,Sal5,2005,SALARC,Flower,168,2.711527778,6.928225806
ZACKENBERG,Sal6,2005,SALARC,Flower,182,2.711527778,6.928225806
ZACKENBERG,Sal7,2005,SALARC,Flower,189,2.711527778,6.928225806
ZACKENBERG,Sil1,2005,SILACA,Flower,168,2.711527778,6.928225806
ZACKENBERG,Sil2,2005,SILACA,Flower,168,2.711527778,6.928225806
ZACKENBERG,Sil3,2005,SILACA,Flower,168,2.711527778,6.928225806
ZACKENBERG,Sil4,2005,SILACA,Flower,196,2.711527778,6.928225806
ZACKENBERG,Dry1,2005,DRYOCT,Flower,164,2.711527778,6.928225806
ZACKENBERG,Dry2,2005,DRYOCT,Flower,198,2.711527778,6.928225806
ZACKENBERG,Dry3,2005,DRYOCT,Flower,164,2.711527778,6.928225806
ZACKENBERG,Dry4,2005,DRYOCT,Flower,164,2.711527778,6.928225806
ZACKENBERG,Dry5,2005,DRYOCT,Flower,164,2.711527778,6.928225806
ZACKENBERG,Dry6,2005,DRYOCT,Flower,194,2.711527778,6.928225806
ZACKENBERG,Cas1,2005,CASTET,Flower,167,2.711527778,6.928225806
ZACKENBERG,Cas2,2005,CASTET,Flower,173,2.711527778,6.928225806
ZACKENBERG,Cas3,2005,CASTET,Flower,173,2.711527778,6.928225806
ZACKENBERG,Cas4,2005,CASTET,Flower,183,2.711527778,6.928225806
ZACKENBERG,Pap1,2005,PAPRAD,Flower,182,2.711527778,6.928225806
ZACKENBERG,Pap2,2005,PAPRAD,Flower,182,2.711527778,6.928225806
ZACKENBERG,Pap3,2005,PAPRAD,Flower,189,2.711527778,6.928225806
ZACKENBERG,Pap4,2005,PAPRAD,Flower,196,2.711527778,6.928225806
ZACKENBERG,Sax1,2006,SAXOPP,Flower,147,1.031944444,6.627016129
ZACKENBERG,Sax2,2006,SAXOPP,Flower,154,1.031944444,6.627016129
ZACKENBERG,Sax3,2006,SAXOPP,Flower,168,1.031944444,6.627016129
ZACKENBERG,Sal1,2006,SALARC,Flower,161,1.031944444,6.627016129
ZACKENBERG,Sal2,2006,SALARC,Flower,196,1.031944444,6.627016129
ZACKENBERG,Sal3,2006,SALARC,Flower,168,1.031944444,6.627016129
ZACKENBERG,Sal4,2006,SALARC,Flower,182,1.031944444,6.627016129
ZACKENBERG,Sal5,2006,SALARC,Flower,196,1.031944444,6.627016129
ZACKENBERG,Sal6,2006,SALARC,Flower,203,1.031944444,6.627016129
ZACKENBERG,Sal7,2006,SALARC,Flower,203,1.031944444,6.627016129
